Image name,Human annotated emotion,Full caption,Minus interactions,Minus environments
fqzrzvxfx6reepl13e_2.jpg,Anger,"Chloe is a Female Adult. Chloe is or has Frowning, Glassy stare. Karl is Chloe's partner and he is stressed. Chloe's physical environment is in a living room with a laptop and document on a table.","Chloe is a Female Adult. Chloe is or has Frowning, Glassy stare. Chloe's physical environment is in a living room with a laptop and document on a table.","Chloe is a Female Adult. Chloe is or has Frowning, Glassy stare. Karl is Chloe's partner and he is stressed."
frame_05d8r9bqn2mj1igl_1.jpg,Pain/Suffering - Emotional,"Terry is a male child. Terry is or has resting forehead on hand, flat expression, bending down. Terry's physical environment is at a funeral in front of a casket.","Terry is a male child. Terry is or has resting forehead on hand, flat expression, bending down. Terry's physical environment is at a funeral in front of a casket.","Terry is a male child. Terry is or has resting forehead on hand, flat expression, bending down."
frame_05uw61tegz1kfic4_1.jpg,Fear,"Sean is a male adult. Sean is or has bending down, grabbing onto someone. Sean's physical environment is a woman falling off from the balcony.","Sean is a male adult. Sean is or has bending down, grabbing onto someone. Sean's physical environment is a woman falling off from the balcony.","Sean is a male adult. Sean is or has bending down, grabbing onto someone."
frame_0a7a8ons84y86e9v_2.jpg,Embarrassment,Terry is a male adult. Terry is or has naked body. Beth is hotel janitor and she is looking at Terry. Terry's physical environment is in the hallway inside a hotel.,Terry is a male adult. Terry is or has naked body. Terry's physical environment is in the hallway inside a hotel.,Terry is a male adult. Terry is or has naked body. Beth is hotel janitor and she is looking at Terry.
frame_0sz2zrr64333ytku_4.jpg,Pain/Suffering - Physical,"Jack is a male adult. Jack is a(n) boxer. Jack is or has falling onto ground, body posture that loosens or collapses. Oscar is a referee and he is checking on Jack. Jack's physical environment is in a boxing match.","Jack is a male adult. Jack is a(n) boxer. Jack is or has falling onto ground, body posture that loosens or collapses. Jack's physical environment is in a boxing match.","Jack is a male adult. Jack is a(n) boxer. Jack is or has falling onto ground, body posture that loosens or collapses. Oscar is a referee and he is checking on Jack."
frame_1yt8akscjcq6hdyh_1.jpg,Pain/Suffering - Emotional,Wendy is a female adult. Wendy is or has tilting head downward. Wendy's physical environment is in a jail.,Wendy is a female adult. Wendy is or has tilting head downward. Wendy's physical environment is in a jail.,Wendy is a female adult. Wendy is or has tilting head downward.
frame_2sj7leq9cnxruly3_3.jpg,Pain/Suffering - Physical,Lucas is a male adult. Lucas is a(n) patient. Lucas is or has closed eyes. Nora is Lucas' doctor and she is taking down notes about Lucas. Mia is Lucas' partner and she is holding onto Lucas' hand. Lucas's physical environment is in a hospital bed.,Lucas is a male adult. Lucas is a(n) patient. Lucas is or has closed eyes. Lucas's physical environment is in a hospital bed.,Lucas is a male adult. Lucas is a(n) patient. Lucas is or has closed eyes. Nora is Lucas' doctor and she is taking down notes about Lucas. Mia is Lucas' partner and she is holding onto Lucas' hand.
frame_3o0i4d4vpt6c3uxq_1.jpg,Fear,Sean is a male adult. Sean is or has gripping something and knuckles going white. Sean's physical environment is on the edge of a cliff.,Sean is a male adult. Sean is or has gripping something and knuckles going white. Sean's physical environment is on the edge of a cliff.,Sean is a male adult. Sean is or has gripping something and knuckles going white.
frame_4hcejtmsju51bywj_1.jpg,Disapproval,"Nancy is a female adult. Nancy is or has open mouth, hand up in air, clenched fists. Nancy's physical environment is in a protest with a sign that says Turkey Guilt of Genocide.","Nancy is a female adult. Nancy is or has open mouth, hand up in air, clenched fists. Nancy's physical environment is in a protest with a sign that says Turkey Guilt of Genocide.","Nancy is a female adult. Nancy is or has open mouth, hand up in air, clenched fists."
frame_59d8sov4rs6g2xp4_4.jpg,Disquietment,Lucas is a male adult. Lucas is or has naked body. Marie is an adult and she is changing clothes and looking at Lucas. Nora is an adult and she is wearing lingerie and looking at Lucas. Lucas's physical environment is in a female change room.,Lucas is a male adult. Lucas is or has naked body. Lucas's physical environment is in a female change room.,Lucas is a male adult. Lucas is or has naked body. Marie is an adult and she is changing clothes and looking at Lucas. Nora is an adult and she is wearing lingerie and looking at Lucas.
frame_6d26bxsf1nhujj90_6.jpg,Embarrassment,Jack is a male adult. Jack is or has smiling. Beth is a customer and she is side-eyeing Jack. Zoe is a customer and she is staring at Jack. Jack's physical environment is eating in a movie theatre.,Jack is a male adult. Jack is or has smiling. Jack's physical environment is eating in a movie theatre.,Jack is a male adult. Jack is or has smiling. Beth is a customer and she is side-eyeing Jack. Zoe is a customer and she is staring at Jack.
frame_6nqyphmvtc4r39kh_2.jpg,Pain/Suffering - Physical,Jack is a male adult. Jack is or has closed eyes. Jack's physical environment is in a hospital bed with an arm cast.,Jack is a male adult. Jack is or has closed eyes. Jack's physical environment is in a hospital bed with an arm cast.,Jack is a male adult. Jack is or has closed eyes.
frame_6popbso4u4nbd6jd_1.jpg,Pain/Suffering - Physical,Sean is a male adult. Sean is a(n) bullfighter. Sean is or has falling onto ground. Sean's physical environment is in bullfighting and a bull running towards.,Sean is a male adult. Sean is a(n) bullfighter. Sean is or has falling onto ground. Sean's physical environment is in bullfighting and a bull running towards.,Sean is a male adult. Sean is a(n) bullfighter. Sean is or has falling onto ground.
frame_6s4sfpzryity441d_3.jpg,Pain/Suffering - Emotional,Sean is a male adult. Sean is a(n) pallbearer. Sean is or has flat expression. Sean's physical environment is at a funeral.,Sean is a male adult. Sean is a(n) pallbearer. Sean is or has flat expression. Sean's physical environment is at a funeral.,Sean is a male adult. Sean is a(n) pallbearer. Sean is or has flat expression.
frame_6sntgoysravct7vb_2.jpg,Disapproval,Sean is a male adult. Sean is or has lips that flatten. Beth is a protestor and she is blowing a whistle. Sean's physical environment is in a protest.,Sean is a male adult. Sean is or has lips that flatten. Sean's physical environment is in a protest.,Sean is a male adult. Sean is or has lips that flatten. Beth is a protestor and she is blowing a whistle.
frame_6tzmd9fa1igp57jf_3.jpg,Pain/Suffering - Emotional,"Jack is a male adult. Jack is a(n) pallbearer. Jack is or has frowning, lips that flatten. Ronald is Jack's coworker and he is putting a hand on Jack's shoulder. Jack's physical environment is at a funeral.","Jack is a male adult. Jack is a(n) pallbearer. Jack is or has frowning, lips that flatten. Jack's physical environment is at a funeral.","Jack is a male adult. Jack is a(n) pallbearer. Jack is or has frowning, lips that flatten. Ronald is Jack's coworker and he is putting a hand on Jack's shoulder."
frame_7cytbicxqsqrpl1h_3.jpg,Fatigue,"Nancy is a female adult. Nancy is or has closed eyes, resting one side of face on hand, sitting. Ronald is Nancy's coworker and hse is sleeping beside Nancy. Karl is Nancy's coworker and hse is sleeping beside Nancy. Nancy's physical environment is in an office.","Nancy is a female adult. Nancy is or has closed eyes, resting one side of face on hand, sitting. Nancy's physical environment is in an office.","Nancy is a female adult. Nancy is or has closed eyes, resting one side of face on hand, sitting. Ronald is Nancy's coworker and hse is sleeping beside Nancy. Karl is Nancy's coworker and hse is sleeping beside Nancy."
frame_7ra4av18rmeiwk3h_4.jpg,Disapproval,Sean is a male adult. Sean is a(n) soccer player. Sean is or has pointing finger. Sean's physical environment is given a red card in a soccer game.,Sean is a male adult. Sean is a(n) soccer player. Sean is or has pointing finger. Sean's physical environment is given a red card in a soccer game.,Sean is a male adult. Sean is a(n) soccer player. Sean is or has pointing finger.
frame_8amy35mrgw5w0az4_3.jpg,Disquietment,"Chloe is a female child. Chloe is a(n) student. Chloe is or has side-eyeing, raising eyebrows. Beth is Chloe's teacher and she is learning toward Chloe looking at Chloe's book. Nora is Chloe's classmate and she is behind Chloe and looking at her. Chloe's physical environment is in a classroom.","Chloe is a female child. Chloe is a(n) student. Chloe is or has side-eyeing, raising eyebrows. Chloe's physical environment is in a classroom.","Chloe is a female child. Chloe is a(n) student. Chloe is or has side-eyeing, raising eyebrows. Beth is Chloe's teacher and she is learning toward Chloe looking at Chloe's book. Nora is Chloe's classmate and she is behind Chloe and looking at her."
frame_8xil1j9jidxhuqz2_2.jpg,Disapproval,"Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose. Karl is Jack's teammate and frowning. Alec is referee and he is pointing finger at jack and Karl. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose. Karl is Jack's teammate and frowning. Alec is referee and he is pointing finger at jack and Karl."
frame_9c94aavnmtzgbki0_1.jpg,Disquietment,"Jack is a male adult. Jack is a(n) golfer. Jack is or has squatting, cheek resting on own palm. Jack's physical environment is in a golf match.","Jack is a male adult. Jack is a(n) golfer. Jack is or has squatting, cheek resting on own palm. Jack's physical environment is in a golf match.","Jack is a male adult. Jack is a(n) golfer. Jack is or has squatting, cheek resting on own palm."
frame_9eem4w3082xtnxw9_1.jpg,Pain/Suffering - Physical,"Greg is a male adult. Greg is a(n) boxer. Greg is or has squeezing eyes shut, mouth wide open. Alec is Greg's opponent and he is punching Greg's face. Greg's physical environment is in a boxing match.","Greg is a male adult. Greg is a(n) boxer. Greg is or has squeezing eyes shut, mouth wide open. Greg's physical environment is in a boxing match.","Greg is a male adult. Greg is a(n) boxer. Greg is or has squeezing eyes shut, mouth wide open. Alec is Greg's opponent and he is punching Greg's face."
frame_aeuu611jdys26d1x_1.jpg,Pain/Suffering - Emotional,Jack is a male adult. Jack is a(n) soldier. Jack is or has bending down. Jack's physical environment is in front of a tombstone at an American cemetery.,Jack is a male adult. Jack is a(n) soldier. Jack is or has bending down. Jack's physical environment is in front of a tombstone at an American cemetery.,Jack is a male adult. Jack is a(n) soldier. Jack is or has bending down.
frame_alr1w86rh6meqc63_2.jpg,Fear,Sophia is a female child. Sophia is a(n) ice climber. Sophia is or has closed eyes. Sophia's physical environment is stuck in an iceberg crack.,Sophia is a female child. Sophia is a(n) ice climber. Sophia is or has closed eyes. Sophia's physical environment is stuck in an iceberg crack.,Sophia is a female child. Sophia is a(n) ice climber. Sophia is or has closed eyes.
frame_an4f7d0m1wmax0yo_1.jpg,Pain/Suffering - Emotional,Jack is a male adult. Jack is or has bending down. Jack's physical environment is at a cemetery with flowers in front of a tombstone.,Jack is a male adult. Jack is or has bending down. Jack's physical environment is at a cemetery with flowers in front of a tombstone.,Jack is a male adult. Jack is or has bending down.
frame_apuu489hshsoqtl6_1.jpg,Confusion,"Sean is a male adult. Sean is a(n) soccer plater. Sean is or has raising eyebrows, open mouth, hands on both sides of head. Sean's physical environment is in a soccer game and has been given a yellow card.","Sean is a male adult. Sean is a(n) soccer plater. Sean is or has raising eyebrows, open mouth, hands on both sides of head. Sean's physical environment is in a soccer game and has been given a yellow card.","Sean is a male adult. Sean is a(n) soccer plater. Sean is or has raising eyebrows, open mouth, hands on both sides of head."
frame_ar2gb2m2jnaed4hm_1.jpg,Pain/Suffering - Physical,Sophia is a female adult. Sophia's physical environment is in a hospital bed and gave birth to a child.,Sophia is a female adult. Sophia's physical environment is in a hospital bed and gave birth to a child.,Sophia is a female adult.
frame_dlz3v1m1kvfpfs2j_1.jpg,Disapproval,"Jack is a male adult. Jack is a(n) guard. Jack is or has furrowed eyebrows, pointing finger. Jack's physical environment is in a kitchen.","Jack is a male adult. Jack is a(n) guard. Jack is or has furrowed eyebrows, pointing finger. Jack's physical environment is in a kitchen.","Jack is a male adult. Jack is a(n) guard. Jack is or has furrowed eyebrows, pointing finger."
frame_dtvdd4wtgpvcro5i_1.jpg,Annoyance,"Sean is a male adult. Sean is or has furrowed eyebrows, leaning head on hand. Sean's physical environment is waitress over-pouring coffee and it's spilled on the table.","Sean is a male adult. Sean is or has furrowed eyebrows, leaning head on hand. Sean's physical environment is waitress over-pouring coffee and it's spilled on the table.","Sean is a male adult. Sean is or has furrowed eyebrows, leaning head on hand."
frame_dzyq9ukbsjiicxhe_1.jpg,Pain/Suffering - Physical,"Sophia is a female adult. Sophia is or has hand up in air, falling onto ground, mouth wide open. Sophia's physical environment is on a staircase.","Sophia is a female adult. Sophia is or has hand up in air, falling onto ground, mouth wide open. Sophia's physical environment is on a staircase.","Sophia is a female adult. Sophia is or has hand up in air, falling onto ground, mouth wide open."
frame_e0vazv342jyaf0r2_2.jpg,Pain/Suffering - Physical,"Greg is a male adult. Greg is or has closed eyes, sitting, leaning back. Alec is firefighter and he is putting an oxygen mask over Greg's face. Greg's physical environment is in an elevator filled with smoke.","Greg is a male adult. Greg is or has closed eyes, sitting, leaning back. Greg's physical environment is in an elevator filled with smoke.","Greg is a male adult. Greg is or has closed eyes, sitting, leaning back. Alec is firefighter and he is putting an oxygen mask over Greg's face."
frame_etftv7jea4cxek0z_2.jpg,Pain/Suffering - Physical,"Terry is a male adult. Terry is a(n) patient. Terry is or has downcast eyes, unfocused gaze, downturned mouth. Mia is Terry's mother and she is putting her hand on Terry's forehead. Terry's physical environment is in a hospital bed.","Terry is a male adult. Terry is a(n) patient. Terry is or has downcast eyes, unfocused gaze, downturned mouth. Terry's physical environment is in a hospital bed.","Terry is a male adult. Terry is a(n) patient. Terry is or has downcast eyes, unfocused gaze, downturned mouth. Mia is Terry's mother and she is putting her hand on Terry's forehead."
frame_fujao5vwetu3plpx_3.jpg,Confusion,"Terry is a male adult. Terry is or has lowered eyebrows, crossed arms. Mia is an adult and she is looking at the screen and wiping tears. Beth is an adult and she is looking at the screen and wiping tears. Terry's physical environment is in a movie theatre.","Terry is a male adult. Terry is or has lowered eyebrows, crossed arms. Terry's physical environment is in a movie theatre.","Terry is a male adult. Terry is or has lowered eyebrows, crossed arms. Mia is an adult and she is looking at the screen and wiping tears. Beth is an adult and she is looking at the screen and wiping tears."
frame_gpc4ishpty7wtyr6_1.jpg,Fear,Greg is a male adult. Greg's physical environment is camping in a forest with a black bear comping to the camp site.,Greg is a male adult. Greg's physical environment is camping in a forest with a black bear comping to the camp site.,Greg is a male adult.
frame_hrvc8j7hn78arzby_1.jpg,Pain/Suffering - Physical,"Sean is a male adult. Sean is a(n) boxer. Sean is or has leaning on an object, tilting one's head to the side. Adam is a referee and he is holding onto Sean's body and lifting him up. Sean's physical environment is in a boxing match.","Sean is a male adult. Sean is a(n) boxer. Sean is or has leaning on an object, tilting one's head to the side. Sean's physical environment is in a boxing match.","Sean is a male adult. Sean is a(n) boxer. Sean is or has leaning on an object, tilting one's head to the side. Adam is a referee and he is holding onto Sean's body and lifting him up."
frame_i257k79i9orxw84k_2.jpg,Fear,Jane is a female adult. Jane is a(n) flight attendant. Jane is or has sitting. Beth is Jane's co-worker and sitting in her seat. Jane's physical environment is on an airplane with trays and pillows thrown onto the floor due to turbulence.,Jane is a female adult. Jane is a(n) flight attendant. Jane is or has sitting. Jane's physical environment is on an airplane with trays and pillows thrown onto the floor due to turbulence.,Jane is a female adult. Jane is a(n) flight attendant. Jane is or has sitting. Beth is Jane's co-worker and sitting in her seat.
frame_i8ccfuiiaao4w3ht_1.jpg,Fear,Sean is a male adult. Sean is a(n) bicycler. Sean's physical environment is a car running into a group of bicyclers on a street.,Sean is a male adult. Sean is a(n) bicycler. Sean's physical environment is a car running into a group of bicyclers on a street.,Sean is a male adult. Sean is a(n) bicycler.
frame_j7cwet6fily7r2t2_2.jpg,Fear,"Chloe is a female adult. Chloe is or has open mouth, gripping something and knuckles going white. Chloe's physical environment is on a rope bridge that is falling to one side.","Chloe is a female adult. Chloe is or has open mouth, gripping something and knuckles going white. Chloe's physical environment is on a rope bridge that is falling to one side.","Chloe is a female adult. Chloe is or has open mouth, gripping something and knuckles going white."
frame_j940nf7k1rdhkejk_1.jpg,Disconnection,"Lucas is a male child. Lucas is or has tilting head downward, sitting. Lucas's physical environment is on the deck by an ocean.","Lucas is a male child. Lucas is or has tilting head downward, sitting. Lucas's physical environment is on the deck by an ocean.","Lucas is a male child. Lucas is or has tilting head downward, sitting."
frame_jfiv35wuqttrgxre_2.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is a(n) patient. Wendy is or has closed eyes, wiping tears. Mia is Wendy's doctor and she is holding onto Wendy's hand. Wendy's physical environment is in a hospital.","Wendy is a female adult. Wendy is a(n) patient. Wendy is or has closed eyes, wiping tears. Wendy's physical environment is in a hospital.","Wendy is a female adult. Wendy is a(n) patient. Wendy is or has closed eyes, wiping tears. Mia is Wendy's doctor and she is holding onto Wendy's hand."
frame_k8o0r16mqf6wt54a_1.jpg,Disapproval,"Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, hand up in air. Jack's physical environment is in a soccer game and the referee calling stop.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, hand up in air. Jack's physical environment is in a soccer game and the referee calling stop.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has frowning, hand up in air."
frame_lcs8pku339ipaanw_2.jpg,Fear,"Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has squeezing eyes shut, hands covering ears, tight shoulders. Alec is Wendy's manager and he is yelling at Wendy. Wendy's physical environment is at an office.","Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has squeezing eyes shut, hands covering ears, tight shoulders. Wendy's physical environment is at an office.","Wendy is a female adult. Wendy is a(n) business professional. Wendy is or has squeezing eyes shut, hands covering ears, tight shoulders. Alec is Wendy's manager and he is yelling at Wendy."
frame_lm76u594ef3vqhho_2.jpg,Embarrassment,Terry is a male adult. Karl is a security guard and grabbing onto Terry and he is carrying him out from the stadium. Terry's physical environment is at a sports game.,Terry is a male adult. Terry's physical environment is at a sports game.,Terry is a male adult. Karl is a security guard and he is grabbing onto Terry and carrying him out from the stadium.
frame_louk50k9uo2p3lq1_1.jpg,Aversion,Sean is a male adult. Sean is or has squeezing eyes shut. Sean's physical environment is wearing a Korean flag ripping apart a Japanese flag and surrounded by cops.,Sean is a male adult. Sean is or has squeezing eyes shut. Sean's physical environment is wearing a Korean flag ripping apart a Japanese flag and surrounded by cops.,Sean is a male adult. Sean is or has squeezing eyes shut.
ft4hfz5gtsfl7wwi45_2.jpg,Fear,"Terry is a male adult. Terry is a(n) business professional. Terry is or has squeezing eyes shut, tilting head downward, hunched shoulders. Beth is Terry's manager and she is pointing a pen at Terry. Terry's physical environment is in an office.","Terry is a male adult. Terry is a(n) business professional. Terry is or has squeezing eyes shut, tilting head downward, hunched shoulders. Terry's physical environment is in an office.","Terry is a male adult. Terry is a(n) business professional. Terry is or has squeezing eyes shut, tilting head downward, hunched shoulders. Beth is Terry's manager and she is pointing a pen at Terry."
ft7cx0rkhwxj2tycj0_2.jpg,Anger,"Sean is a Male Adult. Sean is a(n) Employee. Sean is or has Throwing things, Furrowed eyebrows, Frowning. Mia is Sean's coworker and she is looking in the direction where Sean is throwing a wine bottle at. Sean's physical environment is at a social gathering with other people.","Sean is a Male Adult. Sean is a(n) Employee. Sean is or has Throwing things, Furrowed eyebrows, Frowning. Sean's physical environment is at a social gathering with other people.","Sean is a Male Adult. Sean is a(n) Employee. Sean is or has Throwing things, Furrowed eyebrows, Frowning. Mia is Sean's coworker and she is looking in the direction where Sean is throwing a wine bottle at."
ftn81xo2oyd3t7wncr_1.jpg,Annoyance,"Nancy is a female child. Nancy is or has side-eyeing, frowning, downturned mouth, folding arms across the chest.","Nancy is a female child. Nancy is or has side-eyeing, frowning, downturned mouth, folding arms across the chest.","Nancy is a female child. Nancy is or has side-eyeing, frowning, downturned mouth, folding arms across the chest."
fus1czmvdw5qb4922b_1.jpg,Anger,"Sophia is a Female Elder. Sophia is or has Frowning, Gritting teeth, Throwing things.","Sophia is a Female Elder. Sophia is or has Frowning, Gritting teeth, Throwing things.","Sophia is a Female Elder. Sophia is or has Frowning, Gritting teeth, Throwing things."
fva3gxfjhz6hdbus0m_1.jpg,Disapproval,"Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Clenched jaw, Gritting teeth, Pointing fingers.","Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Clenched jaw, Gritting teeth, Pointing fingers.","Chloe is a Female Adult. Chloe is or has Frowning, Furrowed eyebrows, Clenched jaw, Gritting teeth, Pointing fingers."
fvml8gkv8ifwp33bsv_1.jpg,Anger,"Terry is a Male Adult. Terry is a(n) Employee. Terry is or has Furrowed eyebrows, Squeezing eyes shut, Open mouth. Terry's physical environment is at an office with a big pile of documents on the table.","Terry is a Male Adult. Terry is a(n) Employee. Terry is or has Furrowed eyebrows, Squeezing eyes shut, Open mouth. Terry's physical environment is at an office with a big pile of documents on the table.","Terry is a Male Adult. Terry is a(n) Employee. Terry is or has Furrowed eyebrows, Squeezing eyes shut, Open mouth."
fx3og21lsllsbauh2z_1.jpg,Anger,"Jack is a Male Adult. Jack is or has Eyebrows squishing together, Frowning, Furrowed eyebrows, Open mouth, Wrinkling one's nose. Jack's physical environment is yelling at his laptop.","Jack is a Male Adult. Jack is or has Eyebrows squishing together, Frowning, Furrowed eyebrows, Open mouth, Wrinkling one's nose. Jack's physical environment is yelling at his laptop.","Jack is a Male Adult. Jack is or has Eyebrows squishing together, Frowning, Furrowed eyebrows, Open mouth, Wrinkling one's nose."
g0mrubg1xve67hngnq_2.jpg,Anger,"Sophia is a Female Adult. Sophia is or has Furrowed eyebrows, Gritting teeth, Open mouth. Alec is similar age as Sophia and he is being yelled at by Sophia. Sophia's physical environment is on a street.","Sophia is a Female Adult. Sophia is or has Furrowed eyebrows, Gritting teeth, Open mouth. Sophia's physical environment is on a street.","Sophia is a Female Adult. Sophia is or has Furrowed eyebrows, Gritting teeth, Open mouth. Alec is similar age as Sophia and he is being yelled at by Sophia."
g2818sb7780bmkdapg_2.jpg,Anger,"Greg is a male adult. Greg is a(n) manager. Greg is or has mouth wide open, furrowed eyebrows, leaning forward. Karl is Greg's employee and he is looking down and being yelled at and pointing at by Greg. Greg's physical environment is at a desk with a laptop.","Greg is a male adult. Greg is a(n) manager. Greg is or has mouth wide open, furrowed eyebrows, leaning forward. Greg's physical environment is at a desk with a laptop.","Greg is a male adult. Greg is a(n) manager. Greg is or has mouth wide open, furrowed eyebrows, leaning forward. Karl is Greg's employee and he is looking down and being yelled at and pointing at by Greg."
g2818sb7780bmkdapg_2.jpg,Disquietment,"Sean is a male adult. Sean is a(n) business professional. Sean is or has looking down, avoiding eye contact, resting forehead on hand. Alec is Sean's manager and he is yelling and pointing a pen at Sean. Sean's physical environment is at a desk with a laptop .","Sean is a male adult. Sean is a(n) business professional. Sean is or has looking down, avoiding eye contact, resting forehead on hand. Sean's physical environment is at a desk with a laptop .","Sean is a male adult. Sean is a(n) business professional. Sean is or has looking down, avoiding eye contact, resting forehead on hand. Alec is Sean's manager and he is yelling and pointing a pen at Sean."
g3ry3pkr1npzzhoetl_1.jpg,Anger,"Chloe is a Female Child. Chloe is or has Frowning, Furrowed eyebrows, Open mouth.","Chloe is a Female Child. Chloe is or has Frowning, Furrowed eyebrows, Open mouth.","Chloe is a Female Child. Chloe is or has Frowning, Furrowed eyebrows, Open mouth."
g43dpf7iroibvwtjit_1.jpg,Anger,"Terry is a Male Adult. Terry is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Downturned mouth.","Terry is a Male Adult. Terry is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Downturned mouth.","Terry is a Male Adult. Terry is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Downturned mouth."
g5bu83q50sftz7rx9n_1.jpg,Annoyance,"Nancy is a female adult. Nancy is or has furrowed eyebrows, poking one's tongue into the cheek, clenched jaw. Nancy's physical environment is on a phone call.","Nancy is a female adult. Nancy is or has furrowed eyebrows, poking one's tongue into the cheek, clenched jaw. Nancy's physical environment is on a phone call.","Nancy is a female adult. Nancy is or has furrowed eyebrows, poking one's tongue into the cheek, clenched jaw."
g5covv2gzr1gujhlty_1.jpg,Annoyance,"Sean is a male adult. Sean is a(n) business professional. Sean is or has looking up, frowning, mouth wide open, curling fingers, hand up in air. Sean's physical environment is in front of a laptop.","Sean is a male adult. Sean is a(n) business professional. Sean is or has looking up, frowning, mouth wide open, curling fingers, hand up in air. Sean's physical environment is in front of a laptop.","Sean is a male adult. Sean is a(n) business professional. Sean is or has looking up, frowning, mouth wide open, curling fingers, hand up in air."
g60siq9z3hzyu7zb3o_1.jpg,Anger,"Greg is a Male Elder. Greg is or has Frowning, Furrowed eyebrows, Glassy stare, Clenched jaw, Gritting teeth, Pointing finger.","Greg is a Male Elder. Greg is or has Frowning, Furrowed eyebrows, Glassy stare, Clenched jaw, Gritting teeth, Pointing finger.","Greg is a Male Elder. Greg is or has Frowning, Furrowed eyebrows, Glassy stare, Clenched jaw, Gritting teeth, Pointing finger."
g6ic2rihk9g63m51h7_3.jpg,Anger,"Sean is a male adult. Sean is or has furrowed eyebrows, mouth wide open, pointing finger. Ronald is Sean's son and a soccer player and he is looking at Sean. Karl is Ronald's coach and he is calming Sean down. Sean's physical environment is on a soccer field.","Sean is a male adult. Sean is or has furrowed eyebrows, mouth wide open, pointing finger. Sean's physical environment is on a soccer field.","Sean is a male adult. Sean is or has furrowed eyebrows, mouth wide open, pointing finger. Ronald is Sean's son and a soccer player and he is looking at Sean. Karl is Ronald's coach and he is calming Sean down."
g7re4c8l05kbqqh5mg_2.jpg,Annoyance,"Chloe is a female adult. Chloe is or has furrowed eyebrows, hand up in air. Karl is Chloe's partner and he is frowning and not looking at Chloe. Chloe's physical environment is on a couch.","Chloe is a female adult. Chloe is or has furrowed eyebrows, hand up in air. Chloe's physical environment is on a couch.","Chloe is a female adult. Chloe is or has furrowed eyebrows, hand up in air. Karl is Chloe's partner and he is frowning and not looking at Chloe."
g7re4c8l05kbqqh5mg_2.jpg,Disquietment,"Terry is a male adult. Terry is or has avoiding eye contact, frowning. Mia is Terry's partner and she is yelling at Terry. Terry's physical environment is on a couch.","Terry is a male adult. Terry is or has avoiding eye contact, frowning. Terry's physical environment is on a couch.","Terry is a male adult. Terry is or has avoiding eye contact, frowning. Mia is Terry's partner and she is yelling at Terry."
ga228xx0ev5bzcwwik_1.jpg,Disquietment,"Greg is a Male Adult. Greg is or has Furrowed eyebrows, Clenched jaw, Lips that flatten or curl, Rubbing one's forehead or eyebrows.","Greg is a Male Adult. Greg is or has Furrowed eyebrows, Clenched jaw, Lips that flatten or curl, Rubbing one's forehead or eyebrows.","Greg is a Male Adult. Greg is or has Furrowed eyebrows, Clenched jaw, Lips that flatten or curl, Rubbing one's forehead or eyebrows."
gafygi86x8rogi4mfb_1.jpg,Annoyance,"Greg is a male adult. Greg is or has furrowed eyebrows, gritting teeth, clenched fists, leaning forward. Greg's physical environment is at a table with an empty plate.","Greg is a male adult. Greg is or has furrowed eyebrows, gritting teeth, clenched fists, leaning forward. Greg's physical environment is at a table with an empty plate.","Greg is a male adult. Greg is or has furrowed eyebrows, gritting teeth, clenched fists, leaning forward."
ge8kba3a8j6mwya7jg_1.jpg,Anger,"Jane is a Female Adult. Jane is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Open mouth, Wrinkling one's nose, Clenched fists.","Jane is a Female Adult. Jane is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Open mouth, Wrinkling one's nose, Clenched fists.","Jane is a Female Adult. Jane is or has Frowning, Furrowed eyebrows, Eyebrows squishing together, Open mouth, Wrinkling one's nose, Clenched fists."
gf1hzzo5a6sefs7cjo_2.jpg,Anger,"Nancy is a Female Adult. Nancy is or has Frowning, Open mouth. Beth is similar age as Nancy and she is frowning with her eyes closed and is being yelled at by Nancy.","Nancy is a Female Adult. Nancy is or has Frowning, Open mouth.","Nancy is a Female Adult. Nancy is or has Frowning, Open mouth. Beth is similar age as Nancy and she is frowning with her eyes closed and is being yelled at by Nancy."
